CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
52487,0,9.0,1,13.0,2.0,4,4,2,0,12.0,1.0,1.0,1.0,121,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52488,0,18.0,1,11.0,2.0,5,5,2,1,14.0,0.0,1.0,4.0,158,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52489,0,18.0,3,32.0,2.0,4,5,2,0,15.0,3.0,4.0,5.0,144,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
52490,0,4.0,3,8.0,2.0,3,5,8,0,13.0,1.0,1.0,3.0,153,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
52491,0,9.0,1,18.0,3.0,3,3,10,1,12.0,0.0,1.0,1.0,147,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52492,0,7.0,1,16.0,2.0,1,1,2,0,13.0,3.0,7.0,2.0,147,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52493,0,22.0,1,31.0,2.0,3,5,2,0,14.0,1.0,1.0,4.0,132,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
52494,0,12.0,1,16.0,3.0,3,5,3,0,13.0,3.0,7.0,7.0,154,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52495,0,0.0,1,25.0,3.0,4,5,2,0,11.0,0.0,1.0,7.0,141,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
52496,0,8.0,1,24.0,2.0,1,5,2,0,11.0,1.0,1.0,10.0,152,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52497,0,1.0,1,33.0,2.0,5,5,1,0,21.0,1.0,1.0,0.0,149,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52498,0,0.0,1,11.0,3.0,3,1,2,0,18.0,0.0,2.0,2.0,131,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
52499,1,9.0,3,9.0,3.0,3,1,2,1,12.0,1.0,1.0,0.0,116,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
52500,0,20.0,2,32.0,3.0,3,3,4,0,15.0,1.0,1.0,0.0,297,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
52501,0,12.0,1,9.0,3.0,4,3,1,0,15.0,0.0,1.0,7.0,131,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
52502,0,13.0,1,21.0,3.0,4,3,2,0,13.0,6.0,14.0,12.0,204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52503,0,8.0,1,14.0,2.0,3,3,2,0,12.0,0.0,2.0,9.0,141,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52504,0,10.0,1,25.0,2.0,3,3,4,0,17.0,0.0,1.0,2.0,158,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52505,0,12.0,1,10.0,2.0,3,3,1,0,13.0,3.0,3.0,8.0,150,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
52506,0,18.0,1,8.0,2.0,4,1,2,0,19.0,3.0,3.0,9.0,158,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52507,0,11.0,1,8.0,2.0,4,3,4,1,19.0,0.0,1.0,2.0,178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
52508,1,0.0,3,16.0,2.0,4,5,10,0,17.0,0.0,6.0,0.0,203,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
52509,0,10.0,1,16.0,3.0,3,4,2,0,11.0,4.0,7.0,7.0,139,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52510,0,13.0,1,22.0,2.0,3,1,7,1,15.0,3.0,3.0,3.0,179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52511,0,17.0,2,7.0,2.0,3,1,5,1,11.0,1.0,1.0,2.0,157,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
52512,0,21.0,1,10.0,2.0,4,1,3,0,25.0,0.0,2.0,2.0,252,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
52513,1,0.0,3,21.0,2.0,5,1,7,1,14.0,0.0,2.0,2.0,154,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52514,0,0.0,1,8.0,2.0,3,1,2,1,13.0,0.0,1.0,3.0,138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52515,0,0.0,1,14.0,2.0,1,3,8,0,17.0,0.0,1.0,2.0,135,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
52516,0,0.0,1,14.0,2.0,3,1,3,0,13.0,0.0,1.0,2.0,126,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
52517,1,9.0,1,13.0,3.0,3,5,4,1,14.0,0.0,1.0,3.0,122,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
52518,0,2.0,3,16.0,2.0,4,3,10,0,11.0,1.0,1.0,4.0,159,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
52519,0,9.0,1,11.0,2.0,3,5,5,0,12.0,1.0,1.0,2.0,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52520,0,0.0,1,8.0,3.0,1,3,2,0,17.0,1.0,1.0,7.0,152,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52521,0,12.0,1,18.0,3.0,3,4,5,0,21.0,1.0,1.0,0.0,153,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52522,0,22.0,1,28.0,3.0,3,4,4,0,16.0,1.0,1.0,2.0,264,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
52523,0,23.0,1,23.0,2.0,4,5,6,0,15.0,0.0,2.0,11.0,233,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52524,0,0.0,3,8.0,3.0,3,3,2,0,19.0,0.0,2.0,2.0,128,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52525,0,7.0,1,9.0,3.0,3,4,2,0,12.0,1.0,7.0,9.0,154,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52526,0,9.0,1,13.0,3.0,3,4,3,0,11.0,0.0,1.0,3.0,120,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
52527,0,22.0,1,12.0,2.0,4,3,3,1,19.0,2.0,2.0,12.0,240,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52528,0,9.0,1,7.0,2.0,4,3,1,0,15.0,0.0,1.0,2.0,144,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52529,0,9.0,1,9.0,3.0,1,5,7,0,20.0,0.0,1.0,4.0,168,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52530,0,27.0,1,28.0,3.0,3,3,4,0,25.0,1.0,4.0,7.0,274,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52531,0,16.0,1,21.0,3.0,4,3,2,0,24.0,1.0,6.0,11.0,276,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
52532,1,0.0,3,18.0,2.0,3,1,4,1,24.0,5.0,6.0,7.0,146,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
52533,0,11.0,1,7.0,2.0,3,1,8,0,15.0,1.0,2.0,9.0,147,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52534,0,2.0,3,11.0,2.0,4,4,2,1,13.0,0.0,1.0,9.0,142,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52535,0,6.0,3,8.0,3.0,3,1,2,0,14.0,1.0,1.0,4.0,155,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52536,0,5.0,1,8.0,2.0,3,4,1,0,13.0,1.0,1.0,6.0,155,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52537,0,4.0,3,11.0,3.0,3,1,2,0,11.0,0.0,1.0,2.0,155,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52538,0,22.0,1,14.0,3.0,3,5,5,1,16.0,0.0,2.0,2.0,126,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52539,0,11.0,1,14.0,2.0,4,4,2,0,22.0,0.0,3.0,3.0,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52540,0,20.0,3,8.0,2.0,1,4,7,0,14.0,1.0,2.0,2.0,260,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
52541,0,22.0,1,7.0,2.0,3,3,5,0,14.0,1.0,2.0,0.0,254,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
52542,0,14.0,3,29.0,3.0,3,3,4,1,16.0,0.0,1.0,2.0,171,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
52543,0,0.0,3,15.0,3.0,3,5,2,0,11.0,0.0,1.0,2.0,127,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
52544,0,6.0,3,22.0,2.0,3,1,2,1,25.0,0.0,1.0,2.0,154,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52545,0,9.0,1,32.0,3.0,3,3,7,0,14.0,1.0,1.0,2.0,153,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52546,0,17.0,2,7.0,2.0,3,1,5,1,18.0,2.0,2.0,2.0,132,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
52547,1,0.0,1,14.0,3.0,4,3,2,1,11.0,1.0,1.0,2.0,140,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
52548,0,11.0,1,10.0,2.0,3,3,8,0,19.0,0.0,1.0,0.0,133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52549,0,26.0,1,30.0,2.0,1,1,4,0,15.0,0.0,1.0,2.0,170,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
52550,1,11.0,3,14.0,3.0,3,3,3,1,11.0,1.0,7.0,7.0,127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52551,1,9.0,1,8.0,3.0,3,4,2,0,12.0,0.0,1.0,0.0,114,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
52552,0,0.0,1,14.0,3.0,3,1,2,0,20.0,0.0,5.0,7.0,126,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
52553,0,28.0,1,28.0,3.0,4,4,6,0,12.0,1.0,1.0,2.0,135,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
52554,0,7.0,1,11.0,2.0,4,1,2,0,14.0,0.0,4.0,13.0,140,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52555,0,30.0,1,7.0,3.0,5,1,4,0,20.0,1.0,1.0,0.0,209,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
52556,0,9.0,1,27.0,3.0,1,4,2,0,18.0,0.0,2.0,13.0,120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52557,0,10.0,3,7.0,2.0,5,1,2,0,14.0,1.0,1.0,3.0,195,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52558,0,7.0,1,25.0,3.0,4,1,2,0,12.0,1.0,8.0,7.0,129,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
52559,1,9.0,3,13.0,3.0,3,1,2,1,21.0,1.0,1.0,2.0,123,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52560,0,17.0,1,8.0,3.0,1,1,2,1,19.0,1.0,6.0,7.0,179,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52561,0,8.0,1,8.0,3.0,4,1,1,1,14.0,1.0,1.0,4.0,149,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
52562,0,16.0,3,8.0,3.0,3,1,2,1,17.0,3.0,8.0,8.0,178,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52563,0,0.0,1,15.0,3.0,1,3,2,0,16.0,0.0,1.0,4.0,144,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
52564,0,14.0,3,12.0,2.0,3,3,2,0,12.0,3.0,8.0,7.0,192,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
52565,0,2.0,1,15.0,3.0,3,3,10,0,17.0,0.0,1.0,2.0,130,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52566,0,9.0,3,8.0,2.0,3,1,4,0,15.0,6.0,6.0,7.0,145,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
52567,0,18.0,1,7.0,3.0,4,3,4,0,23.0,4.0,14.0,4.0,207,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52568,1,9.0,2,28.0,2.0,5,3,2,0,11.0,0.0,1.0,0.0,116,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
52569,1,10.0,3,15.0,2.0,5,3,8,0,11.0,6.0,14.0,3.0,229,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
52570,0,9.0,1,23.0,3.0,5,3,2,0,15.0,1.0,1.0,2.0,123,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52571,0,18.0,1,34.0,2.0,4,4,2,0,11.0,1.0,8.0,6.0,267,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
52572,0,5.0,1,16.0,2.0,3,3,7,0,13.0,0.0,1.0,3.0,134,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52573,0,4.0,1,8.0,3.0,3,3,2,0,14.0,1.0,1.0,3.0,135,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52574,0,14.0,2,10.0,2.0,5,4,7,0,19.0,0.0,1.0,2.0,164,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
52575,0,13.0,1,14.0,3.0,3,5,3,1,16.0,1.0,1.0,0.0,165,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52576,0,0.0,1,35.0,3.0,3,5,2,0,13.0,1.0,1.0,2.0,139,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
52577,0,19.0,1,19.0,2.0,3,4,7,0,14.0,1.0,1.0,9.0,156,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52578,0,8.0,1,33.0,2.0,3,3,3,0,16.0,1.0,1.0,7.0,169,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52579,0,3.0,1,22.0,3.0,3,1,2,0,12.0,0.0,1.0,8.0,129,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52580,0,20.0,3,8.0,2.0,3,4,8,0,11.0,0.0,1.0,0.0,150,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
52581,0,19.0,3,8.0,3.0,3,1,5,1,12.0,0.0,1.0,3.0,204,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52582,1,0.0,3,19.0,3.0,4,5,6,1,13.0,1.0,2.0,2.0,161,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
52583,1,0.0,3,7.0,2.0,5,4,7,0,15.0,0.0,1.0,0.0,167,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52584,0,0.0,1,10.0,2.0,3,4,2,0,13.0,0.0,1.0,2.0,133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52585,0,4.0,1,30.0,1.0,3,1,3,0,20.0,0.0,1.0,4.0,152,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
52586,0,12.0,1,7.0,3.0,3,1,2,1,15.0,0.0,5.0,8.0,165,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52587,0,5.0,3,25.0,3.0,5,3,4,0,13.0,0.0,1.0,2.0,196,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52588,0,13.0,3,13.0,2.0,3,4,2,0,15.0,12.0,12.0,8.0,298,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
52589,0,18.0,2,10.0,2.0,5,3,5,0,21.0,1.0,1.0,3.0,198,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52590,0,3.0,1,8.0,3.0,4,5,1,0,16.0,0.0,1.0,7.0,150,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52591,0,9.0,2,16.0,2.0,3,1,1,0,14.0,0.0,2.0,1.0,121,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52592,1,9.0,2,14.0,3.0,4,1,7,0,11.0,1.0,1.0,2.0,122,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
52593,0,4.0,3,11.0,2.0,3,3,2,0,19.0,1.0,1.0,2.0,183,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
52594,0,0.0,1,14.0,3.0,3,1,2,0,11.0,0.0,1.0,4.0,134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52595,1,0.0,3,15.0,3.0,5,4,2,0,13.0,2.0,2.0,2.0,128,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
52596,0,2.0,1,7.0,3.0,1,3,9,1,12.0,1.0,1.0,2.0,163,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52597,0,3.0,3,21.0,3.0,4,5,3,0,11.0,1.0,1.0,7.0,171,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
52598,0,7.0,1,8.0,3.0,1,1,1,1,14.0,1.0,1.0,2.0,129,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52599,0,6.0,3,8.0,3.0,3,4,9,0,15.0,1.0,1.0,7.0,151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
52600,0,22.0,3,17.0,3.0,3,1,4,0,12.0,0.0,1.0,4.0,145,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
52601,1,0.0,3,22.0,3.0,3,5,3,1,20.0,1.0,1.0,0.0,186,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
52602,0,11.0,1,14.0,3.0,4,4,5,0,14.0,0.0,1.0,5.0,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52603,1,0.0,3,22.0,3.0,3,3,3,0,13.0,0.0,1.0,0.0,182,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
52604,0,9.0,1,10.0,3.0,4,5,2,0,13.0,0.0,1.0,0.0,121,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
52605,0,3.0,1,22.0,2.0,1,3,4,0,16.0,1.0,1.0,7.0,153,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52606,0,5.0,1,11.0,3.0,3,4,3,0,14.0,1.0,1.0,7.0,127,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
52607,0,11.0,1,24.0,2.0,5,1,4,1,16.0,0.0,1.0,0.0,158,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52608,1,6.0,1,14.0,2.0,4,3,10,1,16.0,1.0,1.0,0.0,124,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
52609,0,15.0,1,18.0,3.0,3,4,9,0,22.0,1.0,1.0,4.0,128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52610,0,28.0,1,8.0,2.0,4,5,9,0,12.0,1.0,1.0,0.0,290,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
52611,0,6.0,1,10.0,3.0,3,4,6,0,15.0,0.0,1.0,7.0,131,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
52612,0,9.0,1,15.0,3.0,3,5,2,0,20.0,0.0,1.0,4.0,123,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52613,0,7.0,3,16.0,2.0,3,3,2,1,14.0,1.0,1.0,7.0,140,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52614,0,26.0,1,7.0,2.0,4,3,5,1,20.0,1.0,1.0,3.0,230,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52615,0,16.0,2,8.0,3.0,3,1,1,0,13.0,1.0,1.0,8.0,135,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
52616,0,7.0,3,9.0,2.0,5,1,6,0,12.0,2.0,2.0,2.0,160,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
52617,1,0.0,3,13.0,3.0,3,4,2,0,13.0,0.0,1.0,0.0,127,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
52618,0,11.0,1,12.0,2.0,4,3,2,0,11.0,1.0,1.0,4.0,137,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
52619,1,0.0,1,14.0,3.0,3,5,2,1,17.0,0.0,1.0,0.0,124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52620,0,4.0,3,35.0,3.0,4,1,2,0,14.0,0.0,5.0,7.0,155,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
52621,0,24.0,1,9.0,2.0,3,3,3,0,11.0,2.0,2.0,3.0,231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52622,0,10.0,3,15.0,2.0,4,4,2,0,14.0,1.0,1.0,3.0,142,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
52623,0,19.0,1,8.0,2.0,3,1,8,1,15.0,2.0,2.0,2.0,293,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
52624,0,9.0,1,16.0,2.0,3,5,8,1,13.0,2.0,5.0,7.0,183,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
52625,1,7.0,1,14.0,3.0,3,4,2,1,12.0,2.0,2.0,3.0,123,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52626,0,10.0,2,14.0,2.0,3,4,3,0,13.0,3.0,4.0,7.0,141,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
52627,1,0.0,3,33.0,2.0,3,1,2,1,18.0,3.0,7.0,7.0,158,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52628,0,6.0,1,14.0,3.0,1,5,7,0,19.0,3.0,7.0,6.0,131,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52629,0,9.0,1,7.0,2.0,3,1,2,0,11.0,0.0,1.0,3.0,120,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
52630,0,12.0,1,16.0,3.0,3,3,8,0,21.0,2.0,2.0,2.0,235,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
52631,0,19.0,3,32.0,3.0,4,4,9,0,15.0,1.0,2.0,2.0,180,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52632,0,13.0,1,8.0,3.0,3,5,5,0,17.0,1.0,1.0,2.0,134,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
52633,0,15.0,1,19.0,3.0,1,5,6,0,18.0,1.0,1.0,0.0,155,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52634,0,8.0,1,8.0,2.0,3,1,3,0,14.0,1.0,1.0,7.0,158,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
52635,0,11.0,2,14.0,3.0,3,4,6,0,13.0,2.0,3.0,8.0,126,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
52636,1,0.0,1,15.0,3.0,3,5,5,0,17.0,0.0,1.0,7.0,153,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52637,1,0.0,1,16.0,2.0,3,5,2,0,15.0,0.0,1.0,8.0,142,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
52638,0,12.0,3,26.0,2.0,3,1,3,0,18.0,1.0,2.0,2.0,141,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52639,0,16.0,1,14.0,2.0,3,3,5,0,13.0,1.0,1.0,2.0,124,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
52640,0,14.0,1,11.0,2.0,1,4,4,0,12.0,0.0,1.0,2.0,169,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
52641,0,14.0,3,10.0,2.0,3,3,1,1,13.0,5.0,13.0,5.0,204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52642,0,3.0,1,16.0,3.0,3,3,10,0,14.0,0.0,1.0,2.0,197,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52643,1,9.0,2,26.0,3.0,3,4,1,1,11.0,0.0,1.0,4.0,121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52644,1,9.0,1,27.0,3.0,3,4,5,0,22.0,3.0,3.0,7.0,189,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52645,0,13.0,1,7.0,2.0,3,1,5,0,17.0,0.0,1.0,3.0,165,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52646,0,7.0,3,14.0,3.0,1,3,2,0,21.0,2.0,4.0,8.0,168,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
52647,0,30.0,3,8.0,2.0,3,4,5,0,22.0,1.0,14.0,14.0,263,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
52648,0,8.0,1,29.0,3.0,5,3,1,0,16.0,0.0,1.0,3.0,127,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
52649,0,20.0,1,10.0,3.0,4,4,9,1,12.0,5.0,14.0,10.0,203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
52650,0,13.0,1,18.0,2.0,3,5,3,0,12.0,1.0,7.0,7.0,144,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52651,0,27.0,1,13.0,3.0,3,1,5,0,15.0,1.0,1.0,7.0,169,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52652,0,4.0,3,13.0,3.0,3,5,3,0,14.0,2.0,2.0,2.0,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52653,0,1.0,1,7.0,3.0,3,5,2,0,25.0,1.0,1.0,2.0,136,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52654,0,11.0,3,8.0,3.0,5,1,3,1,20.0,0.0,1.0,3.0,154,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
52655,0,0.0,3,16.0,2.0,3,1,2,0,13.0,1.0,1.0,2.0,147,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
52656,0,30.0,1,21.0,2.0,3,3,3,1,14.0,2.0,2.0,2.0,258,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
52657,0,9.0,1,20.0,2.0,3,3,2,0,16.0,1.0,1.0,0.0,115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
52658,1,0.0,2,24.0,3.0,1,5,1,0,17.0,1.0,1.0,0.0,130,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
52659,1,0.0,2,14.0,2.0,4,5,5,1,15.0,2.0,2.0,0.0,123,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
52660,0,18.0,3,8.0,3.0,3,3,5,0,22.0,3.0,5.0,7.0,152,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
52661,0,9.0,1,8.0,3.0,3,4,5,1,22.0,1.0,1.0,0.0,170,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
52662,0,16.0,3,8.0,3.0,3,1,2,0,20.0,7.0,7.0,7.0,157,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
52663,0,0.0,1,14.0,2.0,3,1,1,1,14.0,1.0,1.0,2.0,124,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
