CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,DissatisfactionIndex,DeviceToTenureRatio,InactivityRatio,RecencyWeight,SpendVelocity
52614,0,26.0,1,7.0,2.0,4,3,5,1,20.0,1.0,1.0,3.0,230,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.14814814814814814,0.1111111111111111,0.25,5.0
52615,0,16.0,2,8.0,3.0,3,1,1,0,13.0,1.0,1.0,8.0,135,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.17647058823529413,0.47058823529411764,0.1111111111111111,1.4444444444444444
52616,0,7.0,3,9.0,2.0,5,1,6,0,12.0,2.0,2.0,2.0,160,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.625,0.25,0.6666666666666666,4.0
52617,1,0.0,3,13.0,3.0,3,4,2,0,13.0,0.0,1.0,0.0,127,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,3.0,0.0,1.0,13.0
52618,0,11.0,1,12.0,2.0,4,3,2,0,11.0,1.0,1.0,4.0,137,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.2,2.2
52619,1,0.0,1,14.0,3.0,3,5,2,1,17.0,0.0,1.0,0.0,124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,3.0,0.0,1.0,17.0
52620,0,4.0,3,35.0,3.0,4,1,2,0,14.0,0.0,5.0,7.0,155,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.8,1.4,0.625,1.75
52621,0,24.0,1,9.0,2.0,3,3,3,0,11.0,2.0,2.0,3.0,231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.12,0.12,0.5,2.75
52622,0,10.0,3,15.0,2.0,4,4,2,0,14.0,1.0,1.0,3.0,142,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.0,0.36363636363636365,0.2727272727272727,0.25,3.5
52623,0,19.0,1,8.0,2.0,3,1,8,1,15.0,2.0,2.0,2.0,293,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1.3333333333333333,0.15,0.1,0.6666666666666666,5.0
52624,0,9.0,1,16.0,2.0,3,5,8,1,13.0,2.0,5.0,7.0,183,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.3,0.7,0.625,1.625
52625,1,7.0,1,14.0,3.0,3,4,2,1,12.0,2.0,2.0,3.0,123,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.3333333333333333,0.375,0.375,0.5,3.0
52626,0,10.0,2,14.0,2.0,3,4,3,0,13.0,3.0,4.0,7.0,141,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.2727272727272727,0.6363636363636364,0.5,1.625
52627,1,0.0,3,33.0,2.0,3,1,2,1,18.0,3.0,7.0,7.0,158,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.5,3.0,7.0,0.875,2.25
52628,0,6.0,1,14.0,3.0,1,5,7,0,19.0,3.0,7.0,6.0,131,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.14285714285714285,0.8571428571428571,1.0,2.7142857142857144
52629,0,9.0,1,7.0,2.0,3,1,2,0,11.0,0.0,1.0,3.0,120,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.3,0.3,0.25,2.75
52630,0,12.0,1,16.0,3.0,3,3,8,0,21.0,2.0,2.0,2.0,235,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,0.23076923076923078,0.15384615384615385,0.6666666666666666,7.0
52631,0,19.0,3,32.0,3.0,4,4,9,0,15.0,1.0,2.0,2.0,180,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.2,0.1,0.6666666666666666,5.0
52632,0,13.0,1,8.0,3.0,3,5,5,0,17.0,1.0,1.0,2.0,134,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.21428571428571427,0.14285714285714285,0.3333333333333333,5.666666666666667
52633,0,15.0,1,19.0,3.0,1,5,6,0,18.0,1.0,1.0,0.0,155,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.0625,0.0,1.0,18.0
52634,0,8.0,1,8.0,2.0,3,1,3,0,14.0,1.0,1.0,7.0,158,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.3333333333333333,0.7777777777777778,0.125,1.75
52635,0,11.0,2,14.0,3.0,3,4,6,0,13.0,2.0,3.0,8.0,126,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,0.25,0.6666666666666666,0.3333333333333333,1.4444444444444444
52636,1,0.0,1,15.0,3.0,3,5,5,0,17.0,0.0,1.0,7.0,153,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,3.0,7.0,0.125,2.125
52637,1,0.0,1,16.0,2.0,3,5,2,0,15.0,0.0,1.0,8.0,142,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,3.0,8.0,0.1111111111111111,1.6666666666666667
52638,0,12.0,3,26.0,2.0,3,1,3,0,18.0,1.0,2.0,2.0,141,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.23076923076923078,0.15384615384615385,0.6666666666666666,6.0
52639,0,16.0,1,14.0,2.0,3,3,5,0,13.0,1.0,1.0,2.0,124,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.17647058823529413,0.11764705882352941,0.3333333333333333,4.333333333333333
52640,0,14.0,1,11.0,2.0,1,4,4,0,12.0,0.0,1.0,2.0,169,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,4.0
52641,0,14.0,3,10.0,2.0,3,3,1,1,13.0,5.0,13.0,5.0,204,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.14285714285714285,0.2,0.3333333333333333,2.1666666666666665,2.1666666666666665
52642,0,3.0,1,16.0,3.0,3,3,10,0,14.0,0.0,1.0,2.0,197,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.75,0.5,0.3333333333333333,4.666666666666667
52643,1,9.0,2,26.0,3.0,3,4,1,1,11.0,0.0,1.0,4.0,121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.3,0.4,0.2,2.2
52644,1,9.0,1,27.0,3.0,3,4,5,0,22.0,3.0,3.0,7.0,189,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.3,0.7,0.375,2.75
52645,0,13.0,1,7.0,2.0,3,1,5,0,17.0,0.0,1.0,3.0,165,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.21428571428571427,0.21428571428571427,0.25,4.25
52646,0,7.0,3,14.0,3.0,1,3,2,0,21.0,2.0,4.0,8.0,168,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.125,1.0,0.4444444444444444,2.3333333333333335
52647,0,30.0,3,8.0,2.0,3,4,5,0,22.0,1.0,14.0,14.0,263,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0,0.0967741935483871,0.45161290322580644,0.9333333333333333,1.4666666666666666
52648,0,8.0,1,29.0,3.0,5,3,1,0,16.0,0.0,1.0,3.0,127,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.5555555555555556,0.3333333333333333,0.25,4.0
52649,0,20.0,1,10.0,3.0,4,4,9,1,12.0,5.0,14.0,10.0,203,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.06666666666666667,0.19047619047619047,0.47619047619047616,1.2727272727272727,1.0909090909090908
52650,0,13.0,1,18.0,2.0,3,5,3,0,12.0,1.0,7.0,7.0,144,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.21428571428571427,0.5,0.875,1.5
52651,0,27.0,1,13.0,3.0,3,1,5,0,15.0,1.0,1.0,7.0,169,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.10714285714285714,0.25,0.125,1.875
52652,0,4.0,3,13.0,3.0,3,5,3,0,14.0,2.0,2.0,2.0,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.6,0.4,0.6666666666666666,4.666666666666667
52653,0,1.0,1,7.0,3.0,3,5,2,0,25.0,1.0,1.0,2.0,136,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,1.5,1.0,0.3333333333333333,8.333333333333334
52654,0,11.0,3,8.0,3.0,5,1,3,1,20.0,0.0,1.0,3.0,154,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.0,0.4166666666666667,0.25,0.25,5.0
52655,0,0.0,3,16.0,2.0,3,1,2,0,13.0,1.0,1.0,2.0,147,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,3.0,2.0,0.3333333333333333,4.333333333333333
52656,0,30.0,1,21.0,2.0,3,3,3,1,14.0,2.0,2.0,2.0,258,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.6666666666666666,0.0967741935483871,0.06451612903225806,0.6666666666666666,4.666666666666667
52657,0,9.0,1,20.0,2.0,3,3,2,0,16.0,1.0,1.0,0.0,115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,0.3,0.0,1.0,16.0
52658,1,0.0,2,24.0,3.0,1,5,1,0,17.0,1.0,1.0,0.0,130,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,1.0,0.0,1.0,17.0
52659,1,0.0,2,14.0,2.0,4,5,5,1,15.0,2.0,2.0,0.0,123,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,4.0,0.0,2.0,15.0
52660,0,18.0,3,8.0,3.0,3,3,5,0,22.0,3.0,5.0,7.0,152,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.15789473684210525,0.3684210526315789,0.625,2.75
52661,0,9.0,1,8.0,3.0,3,4,5,1,22.0,1.0,1.0,0.0,170,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.3,0.0,1.0,22.0
52662,0,16.0,3,8.0,3.0,3,1,2,0,20.0,7.0,7.0,7.0,157,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.17647058823529413,0.4117647058823529,0.875,2.5
52663,0,0.0,1,14.0,2.0,3,1,1,1,14.0,1.0,1.0,2.0,124,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,3.0,2.0,0.3333333333333333,4.666666666666667
52664,0,2.0,1,26.0,2.0,3,1,2,0,13.0,1.0,3.0,10.0,138,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0,1.0,3.3333333333333335,0.2727272727272727,1.1818181818181819
52665,0,5.0,3,16.0,3.0,3,1,9,0,13.0,0.0,1.0,0.0,146,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,0.5,0.0,1.0,13.0
52666,0,15.0,1,16.0,3.0,3,3,4,0,22.0,3.0,3.0,3.0,129,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.1875,0.1875,0.75,5.5
52667,0,9.0,1,15.0,3.0,3,3,5,0,12.0,0.0,2.0,0.0,121,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.3,0.0,2.0,12.0
52668,0,19.0,1,8.0,2.0,3,1,4,0,14.0,0.0,4.0,7.0,186,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.15,0.35,0.5,1.75
52669,0,1.0,2,7.0,3.0,3,1,2,0,15.0,1.0,2.0,2.0,127,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,1.5,1.0,0.6666666666666666,5.0
52670,0,2.0,1,35.0,3.0,5,3,9,0,17.0,0.0,1.0,6.0,164,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.6666666666666667,2.0,0.14285714285714285,2.4285714285714284
52671,0,15.0,1,14.0,2.0,3,3,5,0,13.0,1.0,1.0,0.0,140,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0,0.1875,0.0,1.0,13.0
52672,1,0.0,3,8.0,2.0,4,4,8,1,12.0,1.0,2.0,2.0,199,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.3333333333333333,4.0,2.0,0.6666666666666666,4.0
52673,0,19.0,3,9.0,2.0,1,5,3,0,12.0,2.0,2.0,8.0,232,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.05,0.4,0.2222222222222222,1.3333333333333333
52674,0,0.0,3,29.0,2.0,4,3,2,0,21.0,3.0,5.0,8.0,135,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,4.0,8.0,0.5555555555555556,2.3333333333333335
52675,0,2.0,2,12.0,3.0,4,4,2,0,11.0,1.0,1.0,0.0,128,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,1.3333333333333333,0.0,1.0,11.0
52676,0,16.0,1,12.0,2.0,4,3,8,0,15.0,6.0,6.0,14.0,294,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.23529411764705882,0.8235294117647058,0.4,1.0
52677,0,21.0,1,16.0,3.0,4,4,5,0,15.0,3.0,12.0,9.0,297,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,0.18181818181818182,0.4090909090909091,1.2,1.5
52678,1,0.0,1,14.0,3.0,4,1,2,1,24.0,1.0,1.0,0.0,124,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2.0,4.0,0.0,1.0,24.0
52679,1,9.0,3,16.0,3.0,3,4,6,0,21.0,1.0,1.0,7.0,173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.3,0.7,0.125,2.625
52680,0,0.0,1,21.0,3.0,4,5,1,0,19.0,0.0,7.0,3.0,148,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0,4.0,3.0,1.75,4.75
52681,0,12.0,1,25.0,2.0,3,1,9,0,14.0,0.0,2.0,2.0,139,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.0,0.23076923076923078,0.15384615384615385,0.6666666666666666,4.666666666666667
52682,0,28.0,1,8.0,3.0,4,1,9,0,20.0,1.0,1.0,4.0,127,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.13793103448275862,0.13793103448275862,0.2,4.0
52683,0,1.0,3,9.0,3.0,3,4,2,0,19.0,1.0,1.0,0.0,129,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1.5,0.0,1.0,19.0
52684,1,0.0,3,15.0,2.0,3,1,2,0,13.0,0.0,1.0,0.0,111,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,3.0,0.0,1.0,13.0
52685,1,0.0,1,14.0,3.0,3,4,2,1,23.0,1.0,1.0,0.0,125,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5,3.0,0.0,1.0,23.0
52686,0,9.0,3,16.0,3.0,4,3,2,1,13.0,0.0,1.0,7.0,157,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.4,0.7,0.125,1.625
52687,0,4.0,1,26.0,2.0,3,3,2,0,11.0,0.0,1.0,2.0,142,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.6,0.4,0.3333333333333333,3.6666666666666665
52688,0,7.0,3,10.0,3.0,3,1,3,1,13.0,0.0,1.0,0.0,197,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2.0,0.375,0.0,1.0,13.0
52689,0,9.0,1,13.0,2.0,3,5,4,0,14.0,0.0,1.0,2.0,121,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.3,0.2,0.3333333333333333,4.666666666666667
52690,0,10.0,1,13.0,3.0,3,5,6,1,22.0,0.0,1.0,4.0,143,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.2727272727272727,0.36363636363636365,0.2,4.4
52691,0,8.0,1,22.0,2.0,4,4,1,1,11.0,0.0,1.0,2.0,148,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.5,0.4444444444444444,0.2222222222222222,0.3333333333333333,3.6666666666666665
52692,0,18.0,1,31.0,3.0,4,1,1,0,13.0,0.0,3.0,8.0,159,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.21052631578947367,0.42105263157894735,0.3333333333333333,1.4444444444444444
52693,0,9.0,2,8.0,3.0,4,1,2,0,21.0,1.0,1.0,8.0,139,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.0,0.4,0.8,0.1111111111111111,2.3333333333333335
52694,0,13.0,1,7.0,3.0,3,5,3,0,11.0,1.0,11.0,16.0,268,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.0,0.21428571428571427,1.1428571428571428,0.6470588235294118,0.6470588235294118
52695,0,0.0,1,7.0,3.0,4,3,2,1,13.0,0.0,1.0,0.0,129,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,4.0,0.0,1.0,13.0
52696,0,0.0,3,8.0,2.0,1,3,1,0,14.0,0.0,1.0,7.0,165,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,7.0,0.125,1.75
52697,0,21.0,1,28.0,2.0,3,1,4,0,11.0,1.0,4.0,7.0,272,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.13636363636363635,0.3181818181818182,0.5,1.375
52698,0,17.0,1,7.0,3.0,1,5,3,0,15.0,1.0,2.0,2.0,150,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,0.05555555555555555,0.1111111111111111,0.6666666666666666,5.0
52699,1,9.0,1,22.0,2.0,5,5,2,1,23.0,0.0,3.0,0.0,123,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.5,0.0,3.0,23.0
52700,1,19.0,1,14.0,3.0,3,1,2,0,16.0,0.0,1.0,0.0,126,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.15,0.0,1.0,16.0
52701,0,9.0,3,23.0,2.0,4,4,3,0,16.0,1.0,1.0,3.0,155,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.0,0.4,0.3,0.25,4.0
52702,0,14.0,3,14.0,2.0,3,4,6,0,21.0,0.0,1.0,4.0,144,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.2,0.26666666666666666,0.2,4.2
52703,0,15.0,1,12.0,2.0,3,5,10,0,13.0,5.0,2.0,7.0,233,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.1875,0.4375,0.25,1.625
52704,0,4.0,3,16.0,2.0,3,1,3,1,11.0,1.0,1.0,4.0,166,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,0.6,0.8,0.2,2.2
52705,0,7.0,3,9.0,3.0,4,1,4,1,12.0,0.0,1.0,1.0,181,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.0,0.5,0.125,0.5,6.0
52706,0,4.0,1,10.0,3.0,1,3,9,0,12.0,1.0,2.0,2.0,140,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,0.2,0.4,0.6666666666666666,4.0
52707,0,0.0,1,14.0,3.0,1,1,1,0,18.0,2.0,7.0,7.0,125,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,1.0,7.0,0.875,2.25
52708,0,18.0,1,7.0,2.0,3,3,5,0,12.0,0.0,1.0,3.0,154,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.15789473684210525,0.15789473684210525,0.25,3.0
52709,0,6.0,3,16.0,2.0,3,3,2,0,14.0,0.0,1.0,9.0,155,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,0.42857142857142855,1.2857142857142858,0.1,1.4
52710,0,1.0,3,7.0,2.0,4,1,2,1,12.0,1.0,1.0,7.0,168,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2.0,2.0,3.5,0.125,1.5
52711,1,0.0,3,30.0,2.0,1,5,2,0,17.0,0.0,1.0,0.0,111,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,1.0,0.0,1.0,17.0
52712,0,12.0,3,27.0,2.0,5,3,7,0,19.0,0.0,1.0,2.0,157,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.38461538461538464,0.15384615384615385,0.3333333333333333,6.333333333333333
52713,0,9.0,1,8.0,2.0,3,4,2,0,11.0,0.0,1.0,2.0,122,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.3,0.2,0.3333333333333333,3.6666666666666665
52714,0,7.0,1,28.0,2.0,4,1,2,1,15.0,3.0,6.0,11.0,157,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.5714285714285714,0.5,1.375,0.5,1.25
52715,1,0.0,3,19.0,2.0,3,3,4,1,11.0,0.0,2.0,2.0,199,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.6666666666666666,3.0,2.0,0.6666666666666666,3.6666666666666665
52716,0,20.0,1,20.0,3.0,3,4,9,0,18.0,0.0,1.0,7.0,155,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,0.14285714285714285,0.3333333333333333,0.125,2.25
52717,0,29.0,3,17.0,2.0,4,5,5,0,16.0,0.0,1.0,0.0,154,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.13333333333333333,0.0,1.0,16.0
52718,0,12.0,1,15.0,2.0,3,5,2,0,25.0,0.0,7.0,9.0,152,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.23076923076923078,0.6923076923076923,0.7,2.5
52719,0,9.0,1,14.0,2.0,4,4,2,1,16.0,1.0,1.0,7.0,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,0.4,0.7,0.125,2.0
52720,0,60.0,3,27.0,3.0,3,1,5,1,13.0,1.0,1.0,0.0,279,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2.0,0.04918032786885246,0.0,1.0,13.0
52721,1,0.0,1,14.0,2.0,1,3,4,1,14.0,0.0,1.0,3.0,124,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,1.0,3.0,0.25,3.5
52722,0,11.0,1,15.0,3.0,3,1,3,0,19.0,0.0,1.0,3.0,148,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.0,0.25,0.25,0.25,4.75
52723,0,22.0,1,8.0,2.0,3,1,4,0,15.0,1.0,4.0,3.0,292,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,0.13043478260869565,0.13043478260869565,1.0,3.75
52724,0,15.0,3,18.0,3.0,3,1,4,1,12.0,1.0,1.0,0.0,151,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2.0,0.1875,0.0,1.0,12.0
52725,1,0.0,2,28.0,3.0,4,4,2,0,12.0,1.0,1.0,0.0,129,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,4.0,0.0,1.0,12.0
52726,0,8.0,3,24.0,3.0,3,5,1,0,16.0,1.0,1.0,4.0,156,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.3333333333333333,0.4444444444444444,0.2,3.2
52727,0,9.0,1,22.0,2.0,3,3,2,0,14.0,0.0,1.0,4.0,121,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0.3,0.4,0.2,2.8
52728,0,4.0,1,9.0,3.0,3,5,2,1,13.0,2.0,2.0,3.0,131,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.6,0.6,0.5,3.25
52729,0,9.0,1,15.0,3.0,1,4,2,0,22.0,1.0,1.0,2.0,128,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.1,0.2,0.3333333333333333,7.333333333333333
52730,0,7.0,3,7.0,2.0,3,1,2,0,21.0,2.0,2.0,1.0,199,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.375,0.125,1.0,10.5
52731,0,7.0,3,19.0,2.0,3,3,2,0,18.0,0.0,1.0,1.0,186,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.375,0.125,0.5,9.0
52732,0,0.0,1,7.0,3.0,3,5,1,0,13.0,7.0,7.0,6.0,129,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,3.0,6.0,1.0,1.8571428571428572
52733,0,2.0,1,7.0,2.0,3,5,1,0,12.0,0.0,1.0,2.0,154,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,0.6666666666666666,0.3333333333333333,4.0
52734,0,5.0,1,21.0,2.0,3,1,6,0,18.0,0.0,1.0,2.0,167,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.5,0.3333333333333333,0.3333333333333333,6.0
52735,0,4.0,1,7.0,2.0,5,5,2,0,21.0,6.0,8.0,7.0,150,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.0,1.0,1.4,1.0,2.625
52736,1,0.0,1,14.0,2.0,4,1,6,0,12.0,1.0,1.0,3.0,124,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,4.0,3.0,0.25,3.0
52737,0,11.0,3,7.0,3.0,4,5,5,0,14.0,1.0,1.0,0.0,129,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.3333333333333333,0.0,1.0,14.0
52738,0,8.0,3,13.0,2.0,3,1,2,1,11.0,1.0,1.0,9.0,152,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.0,0.3333333333333333,1.0,0.1,1.1
52739,0,0.0,3,15.0,2.0,3,1,2,0,14.0,1.0,1.0,7.0,141,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.0,3.0,7.0,0.125,1.75
52740,0,5.0,1,11.0,2.0,4,1,9,0,24.0,1.0,1.0,0.0,197,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.6666666666666666,0.0,1.0,24.0
52741,1,0.0,3,32.0,3.0,3,1,2,1,11.0,0.0,1.0,8.0,156,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2.0,3.0,8.0,0.1111111111111111,1.2222222222222223
52742,1,16.0,3,30.0,3.0,3,5,7,1,13.0,0.0,2.0,2.0,204,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.0,0.17647058823529413,0.11764705882352941,0.6666666666666666,4.333333333333333
52743,0,27.0,1,15.0,3.0,3,3,4,0,11.0,1.0,2.0,3.0,129,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,0.10714285714285714,0.10714285714285714,0.5,2.75
